ms,ax,ay,az,gx,gy,gz
1369888,-0.0719,0.3785,-1.0128,160.2783,-72.3267,-65.1855
1369896,-0.0388,0.3815,-0.9523,159.2407,-72.6318,-66.4673
1369905,-0.0420,0.3868,-0.9061,160.1562,-69.7632,-66.6504
1369913,-0.0540,0.3870,-0.8606,159.7290,-66.4063,-67.8101
1369921,-0.0537,0.3922,-0.8148,159.2407,-64.1479,-68.9087
1369929,-0.0422,0.4016,-0.7615,160.4004,-62.2559,-67.8711
1369938,-0.0238,0.4132,-0.7173,162.1704,-59.8755,-65.5518
1369946,-0.0089,0.4327,-0.6775,162.5366,-58.1665,-63.4155
1369954,0.0089,0.4424,-0.6506,160.1562,-58.3496,-60.4248
1369962,0.0233,0.4482,-0.6147,157.4097,-58.3496,-57.8003
1369971,0.0419,0.4639,-0.5677,154.1138,-56.7017,-54.9316
1369979,0.0527,0.4722,-0.5270,148.3765,-54.1992,-52.7344
1369987,0.0510,0.4741,-0.4989,141.5405,-51.6968,-50.7813
1369996,0.0558,0.4844,-0.4811,135.5591,-49.9268,-48.1567
1370004,0.0571,0.4873,-0.4594,130.8594,-48.5229,-45.7764
1370012,0.0656,0.4933,-0.4320,125.4272,-47.4243,-43.0908
1370020,0.0809,0.4949,-0.4075,119.5068,-45.7764,-40.8936
1370029,0.1011,0.5021,-0.3926,114.3188,-42.9688,-38.0859
1370037,0.1190,0.5076,-0.3892,108.9478,-39.8560,-35.0342
1370045,0.1245,0.5098,-0.3912,101.6846,-37.4756,-32.1045
1370054,0.1340,0.5211,-0.3811,94.1162,-34.7900,-29.7241
1370061,0.1346,0.5336,-0.3728,85.2051,-31.7383,-26.7944
1370070,0.1256,0.5372,-0.3663,74.4019,-28.9307,-23.3765
1370078,0.1259,0.5331,-0.3656,64.3311,-25.6348,-20.2026
1370086,0.1141,0.5327,-0.3418,56.2744,-21.8506,-16.9067
1370095,0.0897,0.5372,-0.3097,49.1333,-16.9067,-13.9771
1370103,0.0878,0.5316,-0.2971,37.9028,-13.9771,-12.3901
1370112,0.0823,0.5308,-0.2808,31.2500,-11.2915,-10.3149
1370119,0.0925,0.5304,-0.2750,24.2310,-9.5825,-7.4463
1370128,0.0958,0.5249,-0.2697,18.4937,-7.9346,-4.8828
1370136,0.1066,0.5234,-0.2728,12.6953,-6.5308,-2.1973
1370145,0.1084,0.5254,-0.2792,8.3618,-4.5166,0.1831
1370152,0.1093,0.5327,-0.2812,4.4556,-2.1362,2.7466
1370161,0.1132,0.5391,-0.2802,0.9766,1.3428,5.6763
1370169,0.1089,0.5469,-0.2766,-2.1362,4.6387,8.5449
1370177,0.1046,0.5546,-0.2773,-6.5308,7.5684,10.6812
1370185,0.1111,0.5620,-0.2803,-12.0239,10.1929,12.1460
1370194,0.1140,0.5725,-0.2791,-16.1743,12.9395,13.7939
1370203,0.1107,0.5837,-0.2865,-20.5688,15.5640,16.1133
1370210,0.1023,0.5817,-0.3032,-26.7944,16.7847,18.2495
1370219,0.1086,0.5811,-0.3160,-33.0200,17.2119,19.6533
1370226,0.1090,0.5751,-0.3285,-38.4521,17.5171,20.9961
1370235,0.1183,0.5663,-0.3414,-44.7388,17.4561,22.5830
1370244,0.1350,0.5533,-0.3527,-50.2319,17.4561,25.0244
1370251,0.1331,0.5374,-0.3638,-55.2979,17.8223,27.5879
1370260,0.1306,0.5190,-0.3706,-60.4858,18.0054,30.8838
1370268,0.1234,0.5012,-0.3770,-65.9790,18.4326,33.9966
1370276,0.1086,0.4865,-0.3827,-71.2280,19.1040,36.7432
1370285,0.0891,0.4681,-0.3873,-76.7212,20.2026,40.2222
1370293,0.0697,0.4543,-0.3903,-82.3364,21.3623,44.3115
1370301,0.0770,0.4412,-0.4052,-88.1958,23.0103,48.5229
1370310,0.1027,0.4293,-0.4225,-94.2993,24.3530,52.0630
1370317,0.1354,0.4298,-0.4399,-100.2197,26.0010,55.5420
1370326,0.1873,0.4324,-0.4564,-106.6284,27.8931,59.3872
1370334,0.2343,0.4396,-0.4709,-115.3564,29.9072,63.3545
1370343,0.2603,0.4446,-0.4807,-124.8779,32.5928,67.5049
1370351,0.2666,0.4586,-0.4832,-132.0801,34.7900,72.0825
1370359,0.2565,0.4750,-0.5059,-140.7471,36.3159,77.5757
1370367,0.2179,0.4808,-0.5853,-151.0620,36.0718,83.7402
1370376,0.1276,0.4790,-0.6759,-159.7290,33.0811,89.8438
1370383,0.1344,0.5193,-0.8324,-164.4287,29.2969,98.6328
1370392,0.0953,0.4972,-0.9890,-157.0435,32.3486,113.0981
1370401,-0.1772,0.5249,-1.2329,-176.2085,26.1230,117.4316
1370408,-0.1442,0.5612,-1.3816,-192.1387,13.7329,114.1968
1370417,0.0034,0.6729,-1.4777,-193.9697,8.6670,125.2441
1370425,0.1646,0.6660,-1.4969,-199.9512,13.5498,147.2168
1370433,0.2815,0.6453,-1.4705,-195.0073,29.6021,157.1045
1370442,0.4089,0.5613,-1.3519,-162.0483,57.2510,160.9497
1370450,0.2772,0.5903,-1.2448,-135.7422,82.3364,163.2080
1370458,0.0731,0.4457,-1.2367,-127.1362,105.8960,164.9170
1370467,-0.1147,0.3661,-1.1580,-85.0220,122.9248,162.2314
1370474,-0.4171,0.2772,-1.1495,-70.1904,112.9761,175.2930
1370483,-0.6759,0.1056,-1.2384,-62.9883,87.3413,172.8516
1370492,-0.7554,0.0537,-1.3154,-38.1470,61.7065,157.6538
1370499,-0.9000,0.1241,-1.4214,-16.4185,39.4287,145.4468
1370508,-0.9211,0.2306,-1.5635,5.3101,18.6768,127.3193
1370516,-0.9045,0.4089,-1.6140,43.1519,-2.4414,110.2905
1370524,-0.9338,0.4937,-1.6681,42.7246,-33.9966,100.2808
1370532,-0.8867,0.5087,-1.6586,42.2363,-61.3403,83.1299
1370541,-0.7510,0.5533,-1.5862,52.4292,-78.3691,65.0635
1370549,-0.6636,0.5997,-1.4749,60.6689,-89.0503,53.3447
1370557,-0.6093,0.5944,-1.3674,59.3872,-97.1680,47.1802
1370566,-0.5366,0.5811,-1.2509,62.5610,-99.6094,39.0015
1370573,-0.4532,0.5862,-1.1365,69.2749,-96.6187,32.3486
1370582,-0.3964,0.5848,-1.0529,73.6694,-89.0503,29.4800
1370590,-0.3743,0.5721,-0.9988,75.6226,-77.5757,28.3203
1370599,-0.3599,0.5526,-0.9532,77.5146,-63.9648,28.1372
1370606,-0.3667,0.5375,-0.9141,79.5898,-49.8047,27.1606
1370615,-0.3900,0.5232,-0.8879,77.3315,-37.4146,25.6958
1370624,-0.3938,0.5005,-0.8756,74.6460,-25.4517,23.3765
1370631,-0.3885,0.4968,-0.8429,74.4019,-15.3198,20.6909
1370640,-0.4270,0.4764,-0.8145,71.2891,-8.5449,19.4092
1370648,-0.4469,0.4507,-0.7825,68.4204,-4.8828,16.7236
1370657,-0.4282,0.4402,-0.7502,65.6128,-4.5166,14.8315
1370664,-0.4254,0.4302,-0.7083,61.4014,-5.0659,12.4512
1370673,-0.4005,0.4214,-0.6775,56.4575,-6.7139,9.3384
1370681,-0.3939,0.4207,-0.6608,50.9644,-9.4604,6.5918
1370689,-0.3840,0.4115,-0.6647,45.8374,-12.8174,3.9673
1370698,-0.3538,0.4077,-0.6582,42.6025,-15.6250,1.5869
1370705,-0.3428,0.4086,-0.6620,39.2456,-17.6392,-0.1831
1370714,-0.3328,0.4053,-0.6720,35.6445,-19.2871,-1.8311
1370722,-0.3243,0.4010,-0.6777,34.3018,-19.2261,-3.1128
1370731,-0.2938,0.4075,-0.6716,34.6069,-17.8223,-3.8452
1370739,-0.2748,0.4155,-0.6753,33.7524,-15.8691,-3.9673
1370747,-0.2626,0.4191,-0.6794,32.7759,-13.6719,-4.0283
1370755,-0.2660,0.4191,-0.6804,30.9448,-11.5356,-4.1504
1370764,-0.2479,0.4226,-0.6688,30.2124,-8.4839,-3.7842
1370772,-0.2297,0.4431,-0.6567,30.5786,-4.5776,-3.2349
1370780,-0.2457,0.4508,-0.6727,28.0762,-1.4038,-2.3804
1370788,-0.2534,0.4401,-0.6758,25.3906,0.7324,-2.2583
1370797,-0.2710,0.4419,-0.6675,23.4985,1.7700,-3.0518
1370805,-0.2966,0.4452,-0.6726,21.3013,2.1362,-3.9062
1370813,-0.2753,0.4465,-0.6609,19.7144,1.8311,-4.0894
1370821,-0.2567,0.4595,-0.6533,18.9819,2.5024,-4.1504
1370830,-0.2412,0.4583,-0.6512,16.7236,3.1128,-4.0894
1370838,-0.2291,0.4601,-0.6438,14.2212,3.4180,-4.7607
1370846,-0.2343,0.4641,-0.6381,11.4746,3.5400,-5.9204
1370855,-0.2294,0.4725,-0.6387,7.9346,3.7231,-6.8970
1370862,-0.2179,0.4822,-0.6390,4.2114,4.0894,-7.6904
1370871,-0.2135,0.4856,-0.6384,0.9766,4.5776,-8.4839
1370879,-0.2025,0.4913,-0.6395,-2.2583,5.7983,-8.9111
1370888,-0.2037,0.4963,-0.6431,-5.5542,7.6904,-9.0942
1370896,-0.2085,0.4945,-0.6443,-9.2163,9.2163,-9.0332
1370904,-0.2189,0.4912,-0.6431,-12.5732,10.8032,-8.9722
1370912,-0.2316,0.4919,-0.6355,-15.6250,12.6343,-8.4839
1370921,-0.2557,0.4901,-0.6392,-18.6768,14.1602,-7.5073
1370929,-0.2954,0.4835,-0.6541,-22.0947,14.6484,-7.2021
1370937,-0.3260,0.4666,-0.6615,-25.4517,13.7939,-7.6294
1370945,-0.3516,0.4565,-0.6650,-28.6865,11.9019,-9.0942
1370954,-0.3829,0.4524,-0.6727,-32.2266,9.7656,-11.4136
1370962,-0.4211,0.4415,-0.6823,-36.1938,7.4463,-14.4043
1370971,-0.4519,0.4370,-0.6941,-40.7104,5.6152,-18.1885
1370978,-0.4952,0.4332,-0.7050,-45.3491,4.2725,-22.6440
1370987,-0.5352,0.4373,-0.7274,-50.4150,3.4180,-28.1982
1370995,-0.5698,0.4353,-0.7599,-56.6406,3.2349,-34.3628
1371004,-0.5991,0.4261,-0.7931,-62.7441,3.5400,-41.3208
1371011,-0.6133,0.4231,-0.8232,-68.7866,3.7842,-48.4009
1371020,-0.6237,0.4225,-0.8524,-74.5850,4.4556,-56.7017
1371028,-0.6235,0.4216,-0.8790,-81.6040,4.8828,-65.8569
1371037,-0.6061,0.4192,-0.9019,-87.8906,5.9204,-75.6226
1371044,-0.5779,0.4116,-0.9368,-93.0786,8.1787,-86.2427
1371053,-0.5248,0.4030,-0.9785,-96.9238,11.7798,-96.3745
1371061,-0.4587,0.3944,-1.0256,-94.2993,20.3247,-104.3701
1371070,-0.4420,0.3965,-1.0789,-91.9800,31.9214,-114.1357
1371078,-0.3239,0.3998,-1.1327,-93.0176,41.2598,-125.9155
1371085,-0.2296,0.4237,-1.1670,-80.2612,54.5654,-129.3945
1371094,-0.0997,0.4584,-1.2371,-77.5146,67.3828,-130.4932
1371102,-0.0173,0.4757,-1.2679,-83.9233,78.9795,-132.6294
1371111,0.0070,0.4858,-1.3013,-92.3462,91.4917,-144.8975
1371119,0.0360,0.4955,-1.2947,-98.0835,100.6470,-158.8135
1371127,0.0342,0.5079,-1.3303,-104.6143,104.3701,-162.2925
1371135,0.0717,0.4839,-1.3134,-110.1074,95.0317,-170.0439
1371144,-0.1682,0.4764,-1.1661,-107.9712,72.2656,-188.7817
1371151,-0.5151,0.3652,-1.0341,-116.3940,47.9126,-208.7402
1371160,-0.5231,0.2065,-1.1401,-90.1489,30.4565,-220.8862
1371169,-0.3193,0.2272,-1.0667,-34.2407,8.6060,-225.8911
1371177,-0.0890,0.3544,-1.0521,-22.5830,-3.4180,-213.2568
1371184,-0.0771,0.3878,-1.1327,-21.7285,-9.0332,-185.9741
1371193,-0.2244,0.2316,-1.2031,-5.4932,-16.7236,-157.7148
1371201,-0.2087,0.1759,-1.3287,17.8833,-25.2075,-136.6577
1371210,-0.0796,0.1746,-1.3041,21.8506,-34.7290,-128.5400
1371218,0.0211,0.2208,-1.2576,41.3208,-40.1611,-126.2817
1371226,0.0491,0.2667,-1.2423,51.9409,-42.8467,-117.4927
1371234,0.0602,0.2634,-1.2380,57.0679,-44.6777,-105.8960
1371243,0.0937,0.2682,-1.2120,63.7817,-45.0439,-100.2808
1371251,0.1395,0.2751,-1.1724,68.6646,-45.6543,-96.5576
1371259,0.2089,0.2781,-1.1379,68.6646,-46.5088,-92.3462
1371268,0.2628,0.2720,-1.1285,65.3076,-44.3115,-88.6841
1371275,0.2789,0.2638,-1.1051,65.3076,-40.1001,-86.3037
1371284,0.2891,0.2594,-1.0657,66.5894,-36.1328,-80.4443
1371293,0.2885,0.2612,-1.0199,67.3828,-32.7148,-72.6929
1371300,0.2765,0.2688,-0.9720,67.8101,-28.6865,-65.6738
1371309,0.2474,0.2659,-0.9177,68.1763,-23.9258,-60.1196
1371317,0.2119,0.2782,-0.8743,67.7490,-20.5688,-55.7861
1371325,0.1577,0.2804,-0.8385,65.8569,-18.6157,-52.9175
1371333,0.1276,0.2963,-0.7964,63.7817,-18.6157,-51.3916
1371342,0.1040,0.3053,-0.7648,59.9365,-20.5688,-49.6826
1371350,0.0812,0.3186,-0.7529,55.3589,-23.8647,-48.3398
1371358,0.0746,0.3176,-0.7454,50.9033,-27.0996,-47.2412
1371367,0.0942,0.3148,-0.7465,46.2646,-29.4189,-46.3257
1371375,0.1182,0.3129,-0.7532,42.7246,-30.0903,-44.4336
1371383,0.1226,0.3181,-0.7650,39.9170,-28.6865,-41.7480
1371392,0.1306,0.3145,-0.7758,36.6821,-26.1230,-38.7573
1371400,0.1377,0.3239,-0.7744,36.0718,-22.3999,-36.4380
1371408,0.1377,0.3375,-0.7695,35.2783,-18.3716,-34.0576
1371416,0.1465,0.3641,-0.7559,34.7900,-14.7095,-31.6162
1371425,0.1426,0.3820,-0.7487,34.3628,-11.2305,-27.8320
1371432,0.1250,0.3911,-0.7396,34.6069,-8.3618,-24.2310
1371441,0.1272,0.3975,-0.7318,34.6069,-7.3242,-20.6299
1371449,0.1272,0.3978,-0.7271,34.6680,-7.2021,-17.3950
1371458,0.1195,0.3998,-0.7277,34.8511,-7.6904,-14.9536
1371466,0.1178,0.3998,-0.7317,34.1187,-8.7280,-12.5732
1371474,0.1182,0.4006,-0.7356,31.9214,-10.4370,-10.3149
1371483,0.1273,0.4045,-0.7355,29.7852,-12.2681,-8.6670
1371490,0.1393,0.4089,-0.7351,27.8931,-12.6953,-7.1411
1371499,0.1426,0.4191,-0.7230,26.1841,-11.7798,-5.7373
1371507,0.1404,0.4297,-0.7164,22.3389,-11.7798,-4.3945
1371516,0.1482,0.4336,-0.7139,18.7378,-11.9629,-3.4180
1371523,0.1494,0.4401,-0.7119,16.6016,-10.9863,-1.2817
1371532,0.1593,0.4426,-0.7122,14.5874,-9.2163,0.8545
1371540,0.1698,0.4503,-0.7103,13.6108,-7.3242,2.7466
1371548,0.1641,0.4500,-0.7167,12.6343,-5.3711,5.0659
1371557,0.1566,0.4528,-0.7114,12.6953,-3.5400,7.8735
1371564,0.1581,0.4586,-0.7079,13.3057,-1.7700,10.2539
1371573,0.1527,0.4611,-0.7037,13.0005,-0.5493,12.0850
1371582,0.1439,0.4686,-0.7040,13.0615,0.1221,13.8550
1371589,0.1300,0.4728,-0.7137,10.3760,0.0610,15.8691
1371598,0.1331,0.4686,-0.7178,8.1787,0.1221,16.8457
1371606,0.1383,0.4780,-0.7124,7.6294,0.0000,17.9443
1371615,0.1533,0.4845,-0.7085,6.2866,-0.1221,19.8364
1371622,0.1710,0.4877,-0.6980,6.6528,1.1597,21.1792
1371631,0.1787,0.4899,-0.6873,6.5918,2.9297,23.6206
1371639,0.1790,0.4814,-0.6846,5.2490,5.0659,26.2451
1371647,0.1744,0.4727,-0.6825,4.6997,7.9346,28.3203
1371656,0.1682,0.4679,-0.6808,4.2725,10.8643,30.0903
1371664,0.1649,0.4661,-0.6913,2.8076,13.3667,32.2266
1371673,0.1636,0.4561,-0.7020,1.9531,16.0522,34.3018
1371680,0.1632,0.4463,-0.7117,1.8921,18.7988,36.6211
1371689,0.1603,0.4432,-0.7159,2.0752,20.5688,39.3677
1371697,0.1494,0.4397,-0.7202,-0.9155,21.0571,42.6636
1371705,0.1470,0.4353,-0.7163,-3.6011,21.3013,46.2036
1371713,0.1447,0.4301,-0.7125,-6.5308,21.7896,49.8657
1371722,0.1525,0.4263,-0.7113,-9.1553,21.8506,53.1616
1371731,0.1416,0.4253,-0.7113,-12.2070,21.0571,57.0679
1371738,0.1477,0.4187,-0.7238,-16.1743,19.7144,61.5845
1371747,0.1561,0.4156,-0.7292,-18.3105,17.5171,65.8569
1371755,0.1541,0.4137,-0.7319,-20.9961,14.3433,70.2515
1371763,0.1602,0.4133,-0.7384,-23.1934,10.9253,75.6226
1371772,0.1698,0.4109,-0.7399,-25.2075,7.0801,81.1157
1371780,0.1642,0.4191,-0.7516,-27.6489,2.9907,87.7686
1371788,0.1768,0.4132,-0.7546,-32.2266,-0.9766,95.7031
1371796,0.2013,0.4152,-0.7550,-34.6069,-2.7466,103.8208
1371805,0.2288,0.4196,-0.7615,-37.3535,-3.4180,111.6943
1371812,0.1995,0.4247,-0.7775,-41.4429,-2.5635,119.5068
1371821,0.1920,0.4213,-0.8146,-46.3257,1.8311,130.0659
1371830,0.1747,0.4237,-0.8623,-49.3774,8.4229,141.1133
1371837,0.1160,0.4236,-0.9004,-51.7578,17.3340,152.7710
1371846,0.0387,0.4237,-0.9292,-50.2930,29.1748,165.4663
1371854,-0.0228,0.4288,-0.9727,-40.4663,42.6636,178.1616
1371862,-0.0420,0.4470,-1.0215,-26.0010,55.6030,190.4907
1371871,-0.0664,0.4592,-0.9745,-5.9204,67.7490,201.1108
1371879,-0.1152,0.4889,-1.0107,17.8223,72.6318,212.4634
1371887,-0.1171,0.5065,-1.0533,39.7949,66.2842,221.6797
1371895,-0.0094,0.5519,-1.0554,65.1855,49.7437,226.1353
1371903,0.2727,0.5747,-1.0068,74.8901,30.7007,227.6611
1371912,0.1460,0.5906,-1.0564,73.1201,17.9443,229.4922
1371921,-0.4519,0.4899,-1.1926,72.7539,-7.2632,231.2012
1371928,-0.5200,0.3136,-1.2222,72.2046,-36.5601,217.4683
1371937,-0.4459,0.3730,-1.1960,67.1387,-58.5938,188.4155
1371945,-0.5441,0.4597,-1.1720,55.8472,-70.1904,158.2031
1371953,-0.6711,0.4108,-1.1854,45.0439,-74.5850,134.5215
1371962,-0.7159,0.4221,-1.1506,42.7246,-80.9326,125.3052
1371969,-0.6975,0.4302,-1.1246,39.8560,-83.1909,111.1450
1371978,-0.6838,0.4456,-1.1044,33.6914,-80.6885,97.8394
1371986,-0.6693,0.4709,-1.0835,31.4331,-72.7539,89.7827
1371995,-0.6443,0.4886,-1.0739,31.9214,-59.9976,85.2051
1372002,-0.6544,0.4996,-1.0562,32.7759,-43.5791,78.8574
1372011,-0.6674,0.5038,-1.0250,35.4004,-27.4048,69.9463
1372019,-0.6606,0.5131,-0.9747,35.4004,-16.4185,60.1196
1372027,-0.6936,0.5156,-0.9088,34.9121,-9.2773,51.0254
1372036,-0.7010,0.5182,-0.8341,36.0718,-5.4932,43.3350
1372044,-0.7000,0.5133,-0.7715,36.6821,-4.9438,37.4756
1372053,-0.6802,0.5144,-0.7212,37.5366,-5.4321,32.4707
1372060,-0.6520,0.5109,-0.6913,37.5977,-7.5073,27.5879
1372069,-0.6182,0.5128,-0.6748,34.4238,-10.9863,22.7661
1372077,-0.5792,0.5170,-0.6720,31.1890,-13.6108,16.2964
1372085,-0.5469,0.5146,-0.6777,27.2217,-15.4419,11.2915
1372093,-0.5135,0.5084,-0.6847,23.1934,-17.2729,7.2632
1372102,-0.4978,0.4994,-0.6918,19.1650,-19.0430,4.1504
1372111,-0.4595,0.4971,-0.6937,17.4561,-19.8975,1.4038
1372118,-0.4257,0.4998,-0.6919,16.3574,-20.3857,-0.0610
1372127,-0.3860,0.5072,-0.6931,15.6250,-19.9585,-0.3052
1372135,-0.4047,0.5012,-0.6897,16.2354,-18.2495,-0.4883
1372143,-0.3973,0.4979,-0.6813,18.1274,-15.7471,-0.3052
1372151,-0.3861,0.4993,-0.6747,19.4702,-13.9771,0.1831
1372160,-0.3833,0.4999,-0.6682,19.7144,-12.7563,0.7324
1372168,-0.3851,0.4919,-0.6718,19.6533,-12.0850,0.9155
1372176,-0.3818,0.4907,-0.6726,19.1040,-11.6577,0.6104
1372184,-0.3649,0.4905,-0.6644,17.9443,-10.9863,-0.2441
1372193,-0.3502,0.4951,-0.6688,16.4185,-9.5215,-1.7090
1372201,-0.3494,0.4993,-0.6752,14.9536,-7.9956,-2.5024
1372209,-0.3624,0.4934,-0.6703,13.7939,-6.3477,-2.8076
1372218,-0.3553,0.4913,-0.6632,11.5967,-4.8828,-3.7231
1372226,-0.3523,0.4954,-0.6624,8.7280,-3.4180,-4.8828
1372234,-0.3486,0.4971,-0.6606,5.6763,-2.5024,-5.9814
1372242,-0.3464,0.4973,-0.6571,3.4790,-1.9531,-6.6528
1372250,-0.3372,0.4989,-0.6492,1.5259,-1.5259,-7.2632
1372259,-0.3341,0.4991,-0.6490,-0.4883,-1.2207,-7.7515
1372267,-0.3252,0.4984,-0.6548,-2.7466,-0.7935,-8.6060
1372275,-0.3358,0.4968,-0.6604,-4.6387,0.0000,-9.5825
1372284,-0.3231,0.5005,-0.6696,-6.5918,0.9766,-10.3149
1372292,-0.3054,0.5044,-0.6741,-7.7515,2.3193,-10.7422
1372300,-0.2872,0.5074,-0.6765,-9.2773,4.0894,-10.4370
1372308,-0.2795,0.5090,-0.6792,-11.0474,5.7983,-10.1318
1372317,-0.2660,0.5082,-0.6755,-13.0005,7.3242,-10.2539
1372325,-0.2581,0.5137,-0.6704,-15.2588,8.9722,-10.3760
1372333,-0.2581,0.5126,-0.6693,-17.5781,10.5591,-9.7046
1372341,-0.2629,0.5120,-0.6659,-18.6768,12.6953,-8.7280
1372349,-0.2766,0.5104,-0.6566,-19.5923,14.7705,-7.6904
1372358,-0.2900,0.5062,-0.6425,-20.0195,16.0522,-7.1411
1372366,-0.3068,0.5012,-0.6268,-20.3857,15.5640,-7.0801
1372374,-0.3293,0.4915,-0.6207,-22.0337,13.7939,-7.1411
1372382,-0.3566,0.4846,-0.6155,-23.2544,10.8643,-8.4839
1372391,-0.3826,0.4700,-0.6200,-25.9399,5.9204,-10.9253
1372400,-0.3870,0.4585,-0.6284,-29.9072,0.3662,-14.9536
1372407,-0.3953,0.4502,-0.6302,-33.6914,-4.2725,-19.5923
1372415,-0.3899,0.4401,-0.6337,-39.9170,-8.5449,-23.6816
1372424,-0.3932,0.4384,-0.6328,-46.5088,-10.7422,-28.6865
1372432,-0.3898,0.4473,-0.6287,-53.7109,-11.1084,-34.4849
1372441,-0.3777,0.4476,-0.6549,-61.5234,-9.0332,-41.6260
1372449,-0.3749,0.4343,-0.6722,-63.1714,-2.7466,-46.2646
1372457,-0.4623,0.4417,-0.6926,-67.6880,1.5259,-53.5889
1372465,-0.4457,0.4563,-0.7449,-81.1768,-1.8921,-63.7207
1372473,-0.4154,0.5011,-0.8025,-80.3833,-2.8076,-68.5425
1372482,-0.4343,0.5225,-0.8765,-85.4492,-3.4180,-65.0024
1372490,-0.4406,0.5389,-0.9829,-98.8159,-3.6011,-65.5518
1372499,-0.3820,0.5565,-1.1010,-107.3608,-0.1831,-74.0356
1372506,-0.3076,0.5848,-1.2081,-116.5771,4.0283,-81.8481
1372515,-0.2217,0.6010,-1.2958,-126.7700,7.8125,-86.3037
1372523,-0.1509,0.6270,-1.3855,-136.9019,10.0708,-90.7593
1372532,-0.0800,0.6232,-1.4678,-148.1934,9.5215,-96.6797
1372539,-0.0190,0.6089,-1.5216,-156.5552,8.6060,-103.0884
1372548,-0.0365,0.5695,-1.6003,-154.1748,11.9629,-107.0557
1372556,-0.1044,0.5067,-1.5873,-139.5264,13.3667,-114.8071
1372564,-0.4358,0.4730,-1.4598,-119.0186,6.8970,-128.9062
1372573,-0.9271,0.3091,-1.1112,-102.4780,-0.5493,-142.8833
1372581,-0.9156,0.2289,-1.0205,-56.8237,-0.9766,-148.0103
1372589,-0.5542,0.2603,-0.8666,-3.7842,6.2866,-145.5078
1372597,-0.3716,0.3601,-0.9321,16.1743,9.4604,-127.6245
1372606,-0.2806,0.3027,-1.2115,23.7427,4.8828,-93.6279
1372614,-0.2821,0.3558,-1.6100,41.5649,-11.7187,-68.4204
1372623,-0.0684,0.2483,-1.7371,42.7856,-36.5601,-61.0352
1372630,0.1417,0.3132,-1.7295,76.6602,-62.8052,-64.5142
1372639,0.2164,0.4380,-1.7190,95.5200,-79.1626,-63.9648
1372647,0.2380,0.4797,-1.6809,112.4878,-80.2002,-59.3872
1372655,0.1989,0.4840,-1.5889,129.8828,-73.1812,-55.4199
1372663,0.1381,0.4735,-1.4919,144.1040,-63.5986,-50.1709
1372672,0.0787,0.4586,-1.3744,161.0107,-52.3682,-48.7671
1372680,0.0133,0.4592,-1.2422,178.5278,-43.5791,-48.5229
1372688,-0.0128,0.4546,-1.1105,189.2700,-41.6260,-46.2646
1372696,-0.0126,0.4429,-1.0077,191.1621,-44.9829,-41.9312
1372705,0.0017,0.4352,-0.9449,184.9365,-49.8047,-40.1001
1372713,0.0328,0.4440,-0.8904,176.7578,-52.6123,-41.0767
1372721,0.0715,0.4452,-0.8373,175.0488,-48.9502,-42.9688
1372729,0.0754,0.4437,-0.7943,175.9644,-39.7949,-44.1895
1372738,0.0461,0.4485,-0.7715,174.9878,-29.8462,-43.7622
1372746,0.0259,0.4562,-0.7504,171.5088,-22.4609,-43.8843
1372754,0.0154,0.4667,-0.7249,166.0156,-18.5547,-45.2271
1372763,0.0162,0.4800,-0.6907,159.2407,-18.5547,-46.2036
1372771,0.0205,0.4856,-0.6382,151.3672,-20.6909,-46.9360
1372779,0.0342,0.4888,-0.5978,140.1978,-24.5361,-46.9971
1372787,0.0609,0.4890,-0.5598,129.7607,-26.9775,-47.5464
1372796,0.0867,0.4874,-0.5182,120.9106,-27.6489,-46.5698
1372804,0.0996,0.4930,-0.4789,114.7461,-27.2217,-45.7153
1372812,0.0969,0.4976,-0.4388,108.0933,-26.1230,-44.0674
1372820,0.1007,0.4989,-0.4047,101.9287,-23.4375,-42.6025
1372829,0.0937,0.5056,-0.3831,96.8628,-20.8130,-40.5884
1372837,0.0793,0.5033,-0.3798,92.8955,-19.1650,-38.3301
1372845,0.0824,0.5077,-0.3755,89.6606,-18.7988,-36.1938
1372854,0.0962,0.5165,-0.3822,83.7402,-19.2261,-34.3628
1372861,0.1050,0.5145,-0.3955,80.5664,-18.0054,-32.5928
1372870,0.0979,0.5233,-0.3871,76.2329,-17.3340,-30.8838
1372878,0.1293,0.5153,-0.3911,63.4766,-18.0664,-31.9214
1372886,0.1415,0.5386,-0.3696,59.2651,-15.8691,-32.7759
1372895,0.1450,0.5542,-0.3534,53.8940,-13.4888,-29.0527
1372903,0.1443,0.5618,-0.3499,48.0347,-11.7187,-23.4375
1372911,0.1305,0.5627,-0.3479,42.5415,-10.1929,-18.3716
1372920,0.1172,0.5632,-0.3439,37.1704,-8.2397,-16.1133
1372928,0.1260,0.5669,-0.3362,31.7383,-6.2256,-14.5264
1372936,0.1327,0.5714,-0.3285,27.4048,-3.9673,-12.5732
1372944,0.1266,0.5776,-0.3352,21.7285,-2.5635,-9.7656
1372953,0.1260,0.5712,-0.3427,16.1743,-1.4038,-8.1787
1372960,0.1322,0.5732,-0.3506,11.9629,-0.3662,-7.2021
1372969,0.1353,0.5721,-0.3566,6.1646,0.4272,-6.4697
1372978,0.1403,0.5753,-0.3500,1.6479,1.8311,-5.7983
1372985,0.1395,0.5786,-0.3408,-2.6245,3.9673,-4.5166
